scenario_id,scenario_label,policy,episode,seed,month,retrieval_rank,document,source_month,stored_global_month,realized_outcome,outcome_bucket,memory_weight,similarity_score,recency_factor
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,13,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,13,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,13,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,14,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,14,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,14,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,15,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,15,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,15,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,16,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,16,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,16,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,17,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,17,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,17,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,18,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,18,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,18,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,19,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.40250377009249944,0.6741938149049366,0.5970149253731343
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,19,2,"Episode month 39: MRR 930,195, avg churn 0.051, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",39,45,GROWTH,POSITIVE,0.39537493929606604,0.6787269791249134,0.5825242718446602
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,19,3,"Episode month 37: MRR 903,349, avg churn 0.046, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",37,43,GROWTH,POSITIVE,0.39205743963638695,0.6795662287030708,0.5769230769230769
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,20,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.4273387890538809,0.7478428808442916,0.5714285714285714
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,20,2,"Episode month 43: MRR 1,014,368, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",43,49,GROWTH,POSITIVE,0.4198202934037885,0.7381840159016615,0.5687203791469194
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,20,3,"Episode month 41: MRR 965,888, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",41,47,GROWTH,POSITIVE,0.41711864348985567,0.7403855921944937,0.5633802816901409
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,21,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.4273387890538809,0.7478428808442916,0.5714285714285714
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,21,2,"Episode month 43: MRR 1,014,368, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",43,49,GROWTH,POSITIVE,0.4198202934037885,0.7381840159016615,0.5687203791469194
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,21,3,"Episode month 41: MRR 965,888, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",41,47,GROWTH,POSITIVE,0.41711864348985567,0.7403855921944937,0.5633802816901409
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,22,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.4273387890538809,0.7478428808442916,0.5714285714285714
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,22,2,"Episode month 43: MRR 1,014,368, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",43,49,GROWTH,POSITIVE,0.4198202934037885,0.7381840159016615,0.5687203791469194
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,22,3,"Episode month 41: MRR 965,888, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",41,47,GROWTH,POSITIVE,0.41711864348985567,0.7403855921944937,0.5633802816901409
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,23,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.4273387890538809,0.7478428808442916,0.5714285714285714
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,23,2,"Episode month 43: MRR 1,014,368, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",43,49,GROWTH,POSITIVE,0.4198202934037885,0.7381840159016615,0.5687203791469194
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,23,3,"Episode month 41: MRR 965,888, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",41,47,GROWTH,POSITIVE,0.41711864348985567,0.7403855921944937,0.5633802816901409
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,24,1,"Episode month 44: MRR 1,029,652, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",44,50,GROWTH,POSITIVE,0.4273387890538809,0.7478428808442916,0.5714285714285714
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,24,2,"Episode month 43: MRR 1,014,368, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",43,49,GROWTH,POSITIVE,0.4198202934037885,0.7381840159016615,0.5687203791469194
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,24,3,"Episode month 41: MRR 965,888, avg churn 0.057, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",41,47,GROWTH,POSITIVE,0.41711864348985567,0.7403855921944937,0.5633802816901409
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,25,1,"Episode month 4: MRR 128,138, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,130,GROWTH,POSITIVE,0.6461492979317632,0.7269179601732336,0.8888888888888888
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,25,2,"Episode month 73: MRR 1,316,815, avg churn 0.229, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",73,79,DECLINE,NEGATIVE,0.4650918808063392,0.7208924152498257,0.6451612903225806
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,25,3,"Episode month 72: MRR 1,390,082, avg churn 0.136, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",72,78,DECLINE,NEGATIVE,0.4641258562985175,0.7232627927318565,0.6417112299465241
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,26,1,"Episode month 4: MRR 128,138, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,130,GROWTH,POSITIVE,0.6461492979317632,0.7269179601732336,0.8888888888888888
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,26,2,"Episode month 73: MRR 1,316,815, avg churn 0.229, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",73,79,DECLINE,NEGATIVE,0.4650918808063392,0.7208924152498257,0.6451612903225806
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,26,3,"Episode month 72: MRR 1,390,082, avg churn 0.136, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",72,78,DECLINE,NEGATIVE,0.4641258562985175,0.7232627927318565,0.6417112299465241
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,27,1,"Episode month 4: MRR 128,138, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,130,GROWTH,POSITIVE,0.6461492979317632,0.7269179601732336,0.8888888888888888
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,27,2,"Episode month 73: MRR 1,316,815, avg churn 0.229, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",73,79,DECLINE,NEGATIVE,0.4650918808063392,0.7208924152498257,0.6451612903225806
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,27,3,"Episode month 72: MRR 1,390,082, avg churn 0.136, innovation 1.000. Trends were MRR FLAT, innovation FLAT, churn INCREASING. After 6 months the realized outcome was DECLINE.",72,78,DECLINE,NEGATIVE,0.4641258562985175,0.7232627927318565,0.6417112299465241
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,28,1,"Episode month 4: MRR 128,138, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,130,GROWTH,POSITIVE,0.6461492979317632,0.7269179601732336,0.8888888888888888
