scenario_id,scenario_label,policy,episode,seed,month,used_oracle,oracle_mode,refresh_reason,brief_source,shock_label,brief_risk_level,brief_growth_outlook,brief_efficiency_pressure,brief_innovation_urgency,brief_macro_condition,brief_expected_outcome,brief_confidence,action_modifier_applied,memory_count,marketing_spend_pre_modifier,marketing_spend_post_modifier,marketing_spend_final,rd_spend_pre_modifier,rd_spend_post_modifier,rd_spend_final,hires_pre_modifier,hires_post_modifier,hires_final,marketing_spend_change_pct,rd_spend_change_pct,hires_change
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,12,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,9651.199999999999,12160.511999999999,20000.0,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,13,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,9651.199999999999,12160.511999999999,20000.0,0,0,0,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,14,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,9789.439999999999,12334.694399999998,20000.0,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,15,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,9789.439999999999,12334.694399999998,20000.0,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,16,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,9789.439999999999,12334.694399999998,20000.0,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,17,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,18666.239999999998,23519.462399999997,23519.462399999997,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,18,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,18666.239999999998,23519.462399999997,23519.462399999997,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,19,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,18666.239999999998,23519.462399999997,23519.462399999997,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,20,True,oracle_v3,cadence,llm,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,18666.239999999998,23519.462399999997,23519.462399999997,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,21,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,19039.487999999998,23989.754879999997,23989.754879999997,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,22,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,19039.487999999998,23989.754879999997,23989.754879999997,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,23,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,19039.487999999998,23989.754879999997,23989.754879999997,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,24,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,EXPANSION,GROWTH,0.85,True,3,20000,31200.0,31200.0,19039.487999999998,23989.754879999997,23989.754879999997,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,25,True,oracle_v3,event,llm,"RATE_HIKE: +400bps, valuation -40%, confidence crash",LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,19487.385599999998,18415.579392,20000.0,1,1,1,63.800000000000026,-5.499999999999991,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,26,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,19487.385599999998,18415.579392,20000.0,1,1,1,63.800000000000026,-5.499999999999991,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,27,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,19487.385599999998,18415.579392,20000.0,1,1,1,63.800000000000026,-5.499999999999991,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,28,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,19487.385599999998,18415.579392,20000.0,1,1,1,63.800000000000026,-5.499999999999991,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,29,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,19487.385599999998,18415.579392,20000.0,1,1,1,63.800000000000026,-5.499999999999991,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,30,True,oracle_v3,cadence,llm,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20024.862719999997,18022.376448,20000.0,1,1,1,56.00000000000001,-9.999999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,31,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20024.862719999997,18022.376448,20000.0,1,1,1,56.00000000000001,-9.999999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,32,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20024.862719999997,18022.376448,20000.0,1,1,1,56.00000000000001,-9.999999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,33,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20024.862719999997,18022.376448,20000.0,1,1,1,56.00000000000001,-9.999999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,34,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20024.862719999997,18022.376448,20000.0,1,1,1,56.00000000000001,-9.999999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,35,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20669.835264,18602.8517376,20000.0,1,1,1,56.00000000000001,-9.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,36,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20669.835264,18602.8517376,20000.0,1,1,1,56.00000000000001,-9.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,37,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,MEDIUM,NEUTRAL,GROWTH,0.8,True,3,20000,31200.0,31200.0,20669.835264,18602.8517376,20000.0,1,1,1,56.00000000000001,-9.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,38,True,oracle_v3,event,llm,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,21443.802316799996,20264.393189376,20264.393189376,1,1,1,63.800000000000026,-5.499999999999992,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,39,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,EXPANSION,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,21443.802316799996,20264.393189376,20264.393189376,1,1,1,63.800000000000026,-5.499999999999992,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,40,True,oracle_v3,cadence,llm,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,GROWTH,0.9,True,3,20000,31200.0,31200.0,21443.802316799996,27019.190919167995,27019.190919167995,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,41,True,oracle_v3,event,llm,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,NEUTRAL,GROWTH,0.85,True,3,20000,17850.0,22766.99140951402,22372.56278016,36176.434015518724,36176.434015518724,1,1,1,-10.75,61.70000000000003,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,42,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,NEUTRAL,GROWTH,0.85,True,3,20000,17850.0,22959.980493884992,23487.075336191996,37978.600818622464,37978.600818622464,1,1,1,-10.75,61.70000000000003,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,43,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,NEUTRAL,GROWTH,0.85,True,3,20000,17850.0,23217.978423198183,23487.075336191996,37978.600818622464,37978.600818622464,1,1,1,-10.75,61.70000000000003,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,44,True,oracle_v3,event,llm,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,20000,17000.0,23262.070876724745,23487.075336191996,25835.7828698112,25835.7828698112,1,1,1,-15.0,10.000000000000014,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,45,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,20000,17000.0,23362.503621342723,23487.075336191996,25835.7828698112,25835.7828698112,1,1,1,-15.0,10.000000000000014,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,46,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,10000,8500.0,23331.207680029547,23487.075336191996,25835.7828698112,25835.7828698112,0,0,0,-15.0,10.000000000000014,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,47,True,oracle_v3,event,llm,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,GROWTH,0.84,True,3,10000,15600.0,24055.324859426575,23987.075336191996,30223.714923601914,30223.714923601914,0,0,0,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,48,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,GROWTH,0.84,True,3,20000,31200.0,31200.0,24487.075336192,30853.71492360192,30853.71492360192,1,1,1,56.00000000000001,26.000000000000007,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,49,True,oracle_v3,event,llm,"RATE_HIKE: +400bps, valuation -40%, confidence crash",LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,STAGNATION,0.85,True,3,20000,31200.0,31200.0,24987.075336191996,31483.714923601914,31483.714923601914,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,50,True,oracle_v3,cadence,llm,NO_SHOCK,MEDIUM,STABLE,LOW,LOW,NEUTRAL,GROWTH,0.85,True,3,10000,8925.0,24615.096339782463,25487.075336191996,26493.814811971588,26493.814811971588,1,1,1,-10.75,3.9500000000000313,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,51,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,LOW,NEUTRAL,GROWTH,0.85,True,3,20000,17850.0,24703.147024605725,25987.075336191996,27013.564811971588,27013.564811971588,1,1,1,-10.75,3.9500000000000313,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,52,True,oracle_v3,event,llm,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,20000,17000.0,24778.40475848,27184.578277424836,29903.03610516732,29903.03610516732,1,1,1,-15.0,10.000000000000004,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,53,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,10000,8500.0,24811.601315085987,28338.962072827628,31172.85828011039,31172.85828011039,1,1,1,-15.0,10.000000000000002,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,54,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,MEDIUM,MEDIUM,NEUTRAL,STAGNATION,0.1,True,3,10000,8500.0,24813.307802175786,29452.730250745517,32398.003275820072,32398.003275820072,1,1,1,-15.0,10.000000000000012,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,55,True,oracle_v3,event,llm,NO_SHOCK,LOW,STABLE,MEDIUM,MEDIUM,RECESSION,DECLINE,0.74,True,3,20000,24000.0,24867.205917973723,30527.97432570613,27475.17689313552,28469.663298380445,1,1,1,20.0,-10.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,56,True,oracle_v3,,reuse,NO_SHOCK,LOW,STABLE,MEDIUM,MEDIUM,RECESSION,DECLINE,0.74,True,3,20000,24000.0,24930.335116388578,31571.371519489392,28414.23436754045,30280.987277657972,1,1,1,20.0,-10.000000000000004,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,57,True,oracle_v3,,reuse,NO_SHOCK,LOW,STABLE,MEDIUM,MEDIUM,RECESSION,DECLINE,0.74,True,3,2000,2400.0,24853.794879407873,32579.91192267612,29321.92073040851,31976.121954947088,0,0,0,20.0,-9.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,58,True,oracle_v3,,reuse,NO_SHOCK,LOW,STABLE,MEDIUM,MEDIUM,RECESSION,DECLINE,0.74,True,3,20000,24000.0,25497.914161137134,33555.38080435079,30199.84272391571,34577.767869465904,1,1,1,20.0,-10.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,59,True,oracle_v3,,reuse,NO_SHOCK,LOW,STABLE,MEDIUM,MEDIUM,RECESSION,DECLINE,0.74,True,3,10000,12000.0,25463.720076896127,33998.257244706336,30598.431520235703,38290.491111455696,0,0,0,20.0,-9.999999999999998,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,60,True,oracle_v3,cadence,llm,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,NEUTRAL,GROWTH,0.85,True,3,2000,3276.0000000000005,26172.159525483097,34408.606848450974,32516.133471786172,42935.70261617806,0,0,0,63.800000000000026,-5.4999999999999964,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,61,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,NEUTRAL,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,35299.644611139076,33358.16415752643,46483.76788542002,1,1,1,63.800000000000026,-5.499999999999993,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,62,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,NEUTRAL,GROWTH,0.85,True,3,10000,16380.000000000002,26264.100837614904,35648.59388279186,33687.921219238306,49451.746442793374,1,1,1,63.800000000000026,-5.500000000000001,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,63,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,NEUTRAL,GROWTH,0.85,True,3,20000,32760.000000000004,32760.000000000004,35970.72050725818,33992.33087935898,52160.206466154596,1,1,1,63.800000000000026,-5.499999999999989,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,64,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,LOW,MEDIUM,NEUTRAL,GROWTH,0.85,True,3,2000,3276.0000000000005,25995.665582666305,36267.88019433753,34273.14678364897,54312.572481405354,0,0,0,63.800000000000026,-5.499999999999992,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,65,True,oracle_v3,event,llm,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.75,True,3,10000,8925.0,26442.864240553226,36542.29099427584,42206.3460983886,57665.637527943385,0,0,0,-10.75,15.500000000000016,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,66,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.75,True,3,10000,8925.0,26981.306335493067,36793.62496741764,42496.63683736739,61100.292124783184,1,1,1,-10.75,15.500000000000034,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,67,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.75,True,3,2000,1785.0,26795.498886732545,37023.18556902434,42761.77933222312,62729.92036536927,0,0,0,-10.75,15.50000000000003,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,68,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.75,True,3,2000,1785.0,27159.7193183989,37234.839693694725,43006.23984621742,65498.73846478662,0,0,0,-10.75,15.500000000000028,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,69,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.75,True,3,10000,8925.0,27597.172836007554,37428.14011884725,43229.50183726859,68331.88890330314,1,1,1,-10.75,15.500000000000034,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,70,True,oracle_v3,cadence,llm,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,RECESSION,DECLINE,0.85,True,3,10000,8925.0,27452.399984702617,37604.19496365001,60805.98325622207,69584.46723459374,0,0,0,-10.75,61.700000000000024,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,71,True,oracle_v3,event,llm,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,GROWTH,0.88,True,3,10000,15600.0,27791.81195239334,37766.312825440764,47585.55416005536,71946.63520270342,1,1,1,56.00000000000001,26.0,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,72,True,oracle_v3,,reuse,NO_SHOCK,LOW,ACCELERATING,MEDIUM,HIGH,NEUTRAL,GROWTH,0.88,True,3,10000,15600.0,27554.73737467976,37913.891098123975,47771.502783636206,72688.39694020739,1,1,1,56.00000000000001,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,73,True,oracle_v3,event,llm,"RATE_HIKE: +400bps, valuation -40%, confidence crash",MEDIUM,STABLE,LOW,HIGH,RECESSION,STAGNATION,0.7,True,3,10000,8925.0,27272.488879398286,38050.13020377584,61527.060539505546,73182.36215339495,0,0,0,-10.75,61.700000000000024,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,74,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,RECESSION,STAGNATION,0.7,True,3,10000,8925.0,27491.63920202008,38176.143616610825,61730.82422805971,74925.1967905881,0,0,0,-10.75,61.700000000000024,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,75,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,RECESSION,STAGNATION,0.7,True,3,10000,8925.0,27934.505029561875,38290.889884233206,61916.3689428051,77200.63505688543,1,1,1,-10.75,61.700000000000024,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,76,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,HIGH,RECESSION,STAGNATION,0.7,True,3,20000,17850.0,27765.919360564672,38394.41453801318,62083.76830796732,77692.87904720861,1,1,1,-10.75,61.700000000000024,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,77,True,oracle_v3,event,llm,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.8,True,3,10000,8925.0,27542.06474195114,38489.942143783635,44455.88317607011,77943.51205983612,1,1,1,-10.75,15.50000000000002,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,78,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.8,True,3,2000,1785.0,27222.96980763807,38578.361807325025,44558.007887460415,77842.82815993493,0,0,0,-10.75,15.500000000000028,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,79,True,oracle_v3,,reuse,NO_SHOCK,MEDIUM,STABLE,LOW,MEDIUM,RECESSION,DECLINE,0.8,True,3,10000,8925.0,27788.712867839724,38660.66167136198,44653.0642304231,80222.88014366096,0,0,0,-10.75,15.500000000000034,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,80,True,oracle_v3,cadence,llm,NO_SHOCK,LOW,DECLINING,MEDIUM,HIGH,RECESSION,DECLINE,0.87,True,3,2000,1440.0,28124.349438285048,38733.81887173696,48804.61177838857,81877.65795980624,0,0,0,-28.000000000000004,25.999999999999996,0
oracle_v3_case_study,Oracle v3 Case Study,oracle_v3,1,1,81,True,oracle_v3,,reuse,NO_SHOCK,LOW,DECLINING,MEDIUM,HIGH,RECESSION,DECLINE,0.87,True,3,10000,7200.0,28831.937768748157,38799.49909520836,48887.36885996254,84568.87010306772,0,0,0,-28.000000000000004,26.00000000000001,0
