scenario_id,scenario_label,policy,episode,seed,month,brief_risk_level,brief_confidence,marketing_spend_change_pct,rd_spend_change_pct,memory_count,brief_source
oracle_v1,Oracle v1,oracle_v1,0,0,103,MEDIUM,0.5,-46.44999999999999,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,104,MEDIUM,0.72,-59.199999999999996,-11.999999999999991,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,105,MEDIUM,0.72,-59.199999999999996,-11.999999999999986,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,106,MEDIUM,0.5,-46.44999999999999,15.500000000000034,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,107,LOW,0.6,-28.000000000000004,26.000000000000007,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,108,MEDIUM,0.7,-46.44999999999999,61.70000000000003,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,109,MEDIUM,0.7,-46.44999999999999,61.70000000000003,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,110,LOW,0.75,-28.000000000000004,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,111,LOW,0.75,-28.000000000000004,-18.999999999999993,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,112,MEDIUM,0.73,-49.0,54.0,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,113,MEDIUM,0.73,-49.0,54.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,114,LOW,0.8,-28.000000000000004,26.000000000000007,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,115,LOW,0.8,-28.000000000000004,26.0,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,116,LOW,0.8,-28.000000000000004,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,117,MEDIUM,0.55,-59.199999999999996,-11.999999999999991,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,118,MEDIUM,0.55,-59.199999999999996,-11.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,119,MEDIUM,0.7,-46.44999999999999,15.50000000000003,0,llm
oracle_v3,Oracle v3,oracle_v3,0,0,0,LOW,0.85,56.00000000000001,-10.0,0,llm
oracle_v3,Oracle v3,oracle_v3,0,0,1,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,2,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,3,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,4,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,5,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,6,LOW,0.85,56.00000000000001,-10.000000000000004,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,7,LOW,0.85,56.00000000000001,-10.000000000000004,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,8,LOW,0.85,56.00000000000001,-10.000000000000004,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,9,LOW,0.85,56.00000000000001,-10.000000000000004,0,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,10,MEDIUM,0.85,16.025,15.50000000000002,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,11,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,12,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,13,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,14,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,15,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,16,MEDIUM,0.85,16.025,15.50000000000002,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,17,MEDIUM,0.85,16.025,15.500000000000016,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,18,MEDIUM,0.85,16.025,15.500000000000016,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,19,MEDIUM,0.85,16.025,15.500000000000016,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,20,MEDIUM,0.1,-15.0,10.000000000000009,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,21,LOW,0.83,63.800000000000026,-5.499999999999989,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,22,LOW,0.83,63.800000000000026,-5.499999999999989,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,23,LOW,0.83,63.800000000000026,-5.499999999999989,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,24,LOW,0.83,63.800000000000026,-5.499999999999989,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,25,MEDIUM,0.85,-15.0,-0.9999999999999931,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,26,MEDIUM,0.85,-15.0,-0.9999999999999931,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,27,MEDIUM,0.85,-15.0,-0.9999999999999931,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,28,MEDIUM,0.85,-15.0,-0.9999999999999931,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,29,MEDIUM,0.85,-15.0,-0.9999999999999931,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,30,LOW,0.85,63.800000000000026,-5.499999999999991,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,31,LOW,0.85,63.800000000000026,-5.499999999999991,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,32,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,33,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,34,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,35,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,36,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,37,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,38,LOW,0.85,63.800000000000026,-5.500000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,39,LOW,0.85,63.800000000000026,-5.499999999999989,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,40,MEDIUM,0.8,10.5,-0.9999999999999988,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,41,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,42,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,43,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,44,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,45,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,46,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,47,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,48,MEDIUM,0.8,10.5,-0.9999999999999988,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,49,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,50,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,cache_hit
oracle_v3,Oracle v3,oracle_v3,0,0,51,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,52,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,53,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,54,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,55,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,56,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,57,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,58,MEDIUM,0.8,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,59,MEDIUM,0.85,-10.75,15.50000000000003,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,60,LOW,0.85,20.0,26.0,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,61,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,62,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,63,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,64,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,65,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,66,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,67,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,68,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,69,LOW,0.85,20.0,26.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,70,LOW,0.83,56.00000000000001,26.0,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,71,MEDIUM,0.82,-10.75,15.50000000000003,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,72,MEDIUM,0.8,-15.0,-0.9999999999999851,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,73,MEDIUM,0.75,-32.0,-11.999999999999988,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,74,LOW,0.85,20.0,-10.0,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,75,LOW,0.85,20.0,-10.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,76,LOW,0.85,20.0,-10.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,77,LOW,0.85,20.0,-10.000000000000004,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,78,MEDIUM,0.83,-46.44999999999999,61.70000000000003,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,79,MEDIUM,0.75,-10.75,61.70000000000001,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,80,MEDIUM,0.85,-46.44999999999999,61.70000000000003,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,81,MEDIUM,0.85,-46.44999999999999,61.70000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,82,MEDIUM,0.85,-46.44999999999999,61.70000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,83,MEDIUM,0.65,-46.44999999999999,61.700000000000024,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,84,MEDIUM,0.65,-46.44999999999999,61.70000000000003,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,85,MEDIUM,0.83,-49.0,54.000000000000014,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,86,MEDIUM,0.83,-49.0,54.000000000000014,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,87,MEDIUM,0.83,-49.0,54.000000000000014,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,88,MEDIUM,0.74,-46.44999999999999,15.500000000000014,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,89,MEDIUM,0.74,-46.44999999999999,15.500000000000016,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,90,MEDIUM,0.8,-46.44999999999999,15.500000000000028,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,91,MEDIUM,0.8,-46.44999999999999,15.500000000000034,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,92,MEDIUM,0.83,-46.44999999999999,61.700000000000024,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,93,MEDIUM,0.83,-46.44999999999999,61.70000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,94,MEDIUM,0.83,-46.44999999999999,61.700000000000024,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,95,MEDIUM,0.7,-59.199999999999996,-20.79999999999998,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,96,MEDIUM,0.7,-59.199999999999996,-20.79999999999998,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,97,MEDIUM,0.82,-59.199999999999996,-11.999999999999988,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,98,MEDIUM,0.82,-59.199999999999996,-11.999999999999982,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,99,MEDIUM,0.82,-59.199999999999996,-11.999999999999991,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,100,MEDIUM,0.85,-46.44999999999999,61.700000000000024,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,101,MEDIUM,0.85,-46.44999999999999,61.70000000000001,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,102,HIGH,0.85,-70.0,30.0,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,103,HIGH,0.85,-70.0,30.000000000000004,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,104,MEDIUM,0.73,-59.199999999999996,-11.999999999999993,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,105,MEDIUM,0.73,-59.199999999999996,-11.999999999999995,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,106,MEDIUM,0.83,-59.199999999999996,-11.999999999999982,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,107,MEDIUM,0.8,-49.0,54.000000000000014,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,108,MEDIUM,0.8,-49.0,54.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,109,MEDIUM,0.83,-49.0,54.0,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,110,HIGH,0.86,-70.0,81.99999999999997,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,111,MEDIUM,0.65,-59.199999999999996,-20.799999999999986,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,112,MEDIUM,0.75,-49.0,53.99999999999999,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,113,MEDIUM,0.75,-49.0,54.0,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,114,MEDIUM,0.74,-59.199999999999996,-11.999999999999991,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,115,MEDIUM,0.85,-46.44999999999999,15.500000000000034,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,116,MEDIUM,0.85,-46.44999999999999,15.500000000000025,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,117,MEDIUM,0.85,-46.44999999999999,15.500000000000028,3,reuse
oracle_v3,Oracle v3,oracle_v3,0,0,118,MEDIUM,0.72,-49.0,-0.9999999999999873,3,llm
oracle_v3,Oracle v3,oracle_v3,0,0,119,MEDIUM,0.8,-59.199999999999996,-11.99999999999998,3,llm
