scenario_id,scenario_label,policy,episode,seed,month,brief_risk_level,brief_confidence,marketing_spend_change_pct,rd_spend_change_pct,memory_count,brief_source
oracle_v1,Oracle v1,oracle_v1,0,0,18,LOW,0.95,63.800000000000026,-14.950000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,19,LOW,0.95,63.800000000000026,-14.950000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,20,LOW,0.9,63.800000000000026,-5.499999999999989,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,21,LOW,0.9,56.00000000000001,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,22,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,23,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,24,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,25,MEDIUM,0.7,-46.44999999999999,61.70000000000001,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,26,MEDIUM,0.7,-46.44999999999999,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,27,MEDIUM,0.7,-46.44999999999999,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,28,MEDIUM,0.7,-46.44999999999999,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,29,MEDIUM,0.7,-46.44999999999999,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,30,LOW,0.8,56.00000000000001,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,31,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,32,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,33,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,34,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,35,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,36,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,37,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,38,LOW,0.8,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,39,LOW,0.8,56.00000000000001,-18.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,40,MEDIUM,0.1,-15.0,10.000000000000005,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,41,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,42,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,43,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,44,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,45,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,46,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,47,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,48,MEDIUM,0.1,-15.0,10.000000000000005,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,49,MEDIUM,0.7,-10.75,3.9500000000000277,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,50,MEDIUM,0.7,-10.75,3.9500000000000277,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,51,MEDIUM,0.7,-10.75,3.9500000000000277,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,52,MEDIUM,0.7,-10.75,3.9500000000000277,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,53,MEDIUM,0.7,-10.75,3.9500000000000277,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,54,MEDIUM,0.7,-10.75,3.95000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,55,MEDIUM,0.7,-10.75,3.95000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,56,MEDIUM,0.7,-10.75,3.95000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,57,MEDIUM,0.7,-10.75,3.95000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,58,MEDIUM,0.7,-10.75,3.95000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,59,LOW,0.8,26.0,-5.5,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,60,LOW,0.8,26.0,-5.5,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,61,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,62,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,63,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,64,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,65,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,66,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,67,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,68,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,69,LOW,0.8,26.0,-5.5,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,70,LOW,0.8,63.800000000000026,-5.5,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,71,LOW,0.8,20.0,-19.0,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,72,MEDIUM,0.7,-10.75,15.50000000000003,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,73,MEDIUM,0.85,-49.0,-0.9999999999999856,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,74,LOW,0.8,20.0,-19.0,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,75,LOW,0.8,20.0,-19.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,76,LOW,0.8,20.0,-19.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,77,LOW,0.8,20.0,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,78,MEDIUM,0.8,-59.199999999999996,-11.99999999999999,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,79,MEDIUM,0.6,-46.44999999999999,61.70000000000003,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,80,MEDIUM,0.6,-32.0,-20.79999999999999,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,81,MEDIUM,0.6,-32.0,-20.799999999999983,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,82,MEDIUM,0.6,-32.0,-20.799999999999986,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,83,LOW,0.55,-28.000000000000004,26.0,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,84,LOW,0.55,-28.000000000000004,26.000000000000007,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,85,MEDIUM,0.9,-32.0,-11.999999999999984,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,86,MEDIUM,0.9,-32.0,-11.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,87,MEDIUM,0.9,-32.0,-11.999999999999991,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,88,MEDIUM,0.67,-10.75,61.70000000000003,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,89,MEDIUM,0.67,-10.75,61.70000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,90,LOW,0.72,20.0,-10.000000000000005,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,91,LOW,0.72,20.0,-9.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,92,MEDIUM,0.62,-59.199999999999996,-20.79999999999998,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,93,MEDIUM,0.62,-59.199999999999996,-20.799999999999983,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,94,MEDIUM,0.62,-59.199999999999996,-20.79999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,95,MEDIUM,0.62,-59.199999999999996,-11.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,96,MEDIUM,0.62,-59.199999999999996,-11.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,97,MEDIUM,0.6,-59.199999999999996,-11.99999999999999,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,98,MEDIUM,0.6,-59.199999999999996,-11.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,99,MEDIUM,0.6,-59.199999999999996,-11.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,100,MEDIUM,0.65,-46.44999999999999,61.700000000000024,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,101,MEDIUM,0.65,-46.44999999999999,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,102,MEDIUM,0.45,-59.199999999999996,-11.999999999999982,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,103,MEDIUM,0.45,-59.199999999999996,-11.999999999999986,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,104,MEDIUM,0.5,-59.199999999999996,-20.799999999999983,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,105,MEDIUM,0.5,-59.199999999999996,-20.799999999999986,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,106,MEDIUM,0.8,-59.199999999999996,23.200000000000006,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,107,MEDIUM,0.8,-59.199999999999996,23.199999999999996,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,108,MEDIUM,0.7,-49.0,53.99999999999999,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,109,MEDIUM,0.6,-49.0,-0.9999999999999988,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,110,MEDIUM,0.7,-46.44999999999999,15.500000000000021,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,111,MEDIUM,0.7,-46.44999999999999,15.500000000000021,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,0,0,112,MEDIUM,0.5,-49.0,54.0,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,113,MEDIUM,0.5,-49.0,54.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,114,MEDIUM,0.8,-59.199999999999996,-20.799999999999983,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,115,MEDIUM,0.7,-59.199999999999996,-20.799999999999986,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,116,MEDIUM,0.7,-59.199999999999996,-20.799999999999986,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,117,MEDIUM,0.7,-10.75,15.500000000000028,0,llm
oracle_v1,Oracle v1,oracle_v1,0,0,118,MEDIUM,0.7,-10.75,15.500000000000025,0,reuse
oracle_v1,Oracle v1,oracle_v1,0,0,119,MEDIUM,0.7,-59.199999999999996,-11.999999999999995,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,0,LOW,0.8,56.00000000000001,25.999999999999996,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,1,1,1,LOW,0.8,56.00000000000001,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,2,LOW,0.9,56.00000000000001,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,3,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,4,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,5,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,6,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,7,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,8,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,9,LOW,0.9,56.00000000000001,-18.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,10,LOW,0.9,56.00000000000001,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,11,LOW,0.9,63.800000000000026,-5.499999999999989,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,12,LOW,0.9,63.800000000000026,-5.499999999999989,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,13,LOW,0.9,63.800000000000026,-5.499999999999989,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,14,LOW,0.9,63.800000000000026,-5.499999999999985,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,15,LOW,0.9,63.800000000000026,-5.499999999999985,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,16,LOW,0.9,63.800000000000026,-5.499999999999985,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,17,LOW,0.9,63.800000000000026,-5.499999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,18,LOW,0.9,63.800000000000026,-5.499999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,19,LOW,0.9,63.800000000000026,-5.499999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,20,LOW,0.9,63.800000000000026,-5.499999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,21,LOW,0.9,63.800000000000026,-5.499999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,22,LOW,0.9,63.800000000000026,-5.499999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,23,LOW,0.9,63.800000000000026,-5.499999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,24,LOW,0.9,63.800000000000026,-5.499999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,25,MEDIUM,0.8,-10.75,15.50000000000002,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,26,MEDIUM,0.8,-10.75,15.50000000000002,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,27,MEDIUM,0.8,-10.75,15.50000000000002,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,28,MEDIUM,0.8,-10.75,15.50000000000002,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,29,MEDIUM,0.8,-10.75,15.50000000000002,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,30,MEDIUM,0.1,-15.0,10.00000000000001,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,31,MEDIUM,0.1,-15.0,10.00000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,32,MEDIUM,0.1,-15.0,10.00000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,33,MEDIUM,0.1,-15.0,10.00000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,34,MEDIUM,0.1,-15.0,10.00000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,35,MEDIUM,0.1,-15.0,10.000000000000014,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,36,MEDIUM,0.1,-15.0,10.000000000000014,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,37,MEDIUM,0.1,-15.0,10.000000000000014,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,38,LOW,0.9,63.800000000000026,-5.499999999999992,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,39,LOW,0.9,63.800000000000026,-5.499999999999992,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,40,LOW,0.85,63.800000000000026,-14.950000000000005,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,41,LOW,0.9,56.00000000000001,-18.999999999999993,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,42,LOW,0.9,56.00000000000001,-18.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,43,LOW,0.9,56.00000000000001,-18.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,44,MEDIUM,0.85,-10.75,15.500000000000021,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,45,MEDIUM,0.85,-10.75,15.500000000000021,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,46,MEDIUM,0.85,-10.75,15.500000000000021,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,47,MEDIUM,0.85,-15.0,10.000000000000012,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,48,MEDIUM,0.85,-15.0,10.000000000000012,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,49,MEDIUM,0.6,-31.99999999999999,-20.799999999999983,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,50,LOW,0.9,20.0,-10.0,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,51,LOW,0.9,20.0,-10.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,52,LOW,0.5,56.00000000000001,26.0,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,53,LOW,0.5,56.00000000000001,26.000000000000007,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,54,LOW,0.5,56.00000000000001,25.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,55,LOW,0.85,56.00000000000001,-10.0,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,56,LOW,0.85,56.00000000000001,-9.999999999999998,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,57,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,58,LOW,0.85,56.00000000000001,-9.999999999999993,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,59,LOW,0.85,56.00000000000001,-10.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,60,LOW,0.7,56.00000000000001,25.999999999999996,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,61,LOW,0.7,56.00000000000001,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,62,LOW,0.7,56.00000000000001,26.000000000000007,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,63,LOW,0.7,56.00000000000001,26.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,64,LOW,0.7,56.00000000000001,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,65,MEDIUM,0.55,-15.0,54.0,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,66,MEDIUM,0.55,-15.0,53.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,67,MEDIUM,0.55,-15.0,54.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,68,MEDIUM,0.55,-15.0,53.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,69,MEDIUM,0.55,-15.0,54.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,70,MEDIUM,0.55,-10.75,61.700000000000024,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,71,MEDIUM,0.55,-10.75,61.700000000000024,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,1,1,72,MEDIUM,0.55,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,73,MEDIUM,0.6,-46.44999999999999,61.700000000000024,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,74,MEDIUM,0.6,-46.44999999999999,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,75,MEDIUM,0.6,-46.44999999999999,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,76,MEDIUM,0.6,-46.44999999999999,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,77,LOW,0.8,20.0,26.000000000000007,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,78,LOW,0.8,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,79,LOW,0.8,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,80,LOW,0.9,63.800000000000026,-5.499999999999986,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,81,LOW,0.9,63.800000000000026,-5.49999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,82,MEDIUM,0.87,-10.75,61.70000000000001,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,83,MEDIUM,0.87,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,84,MEDIUM,0.87,-10.75,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,85,MEDIUM,0.87,-10.75,61.70000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,86,MEDIUM,0.87,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,87,MEDIUM,0.87,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,88,MEDIUM,0.87,-10.75,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,89,LOW,0.68,20.0,-10.000000000000004,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,90,LOW,0.83,20.0,26.000000000000007,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,91,LOW,0.83,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,92,MEDIUM,0.7,-59.199999999999996,-11.999999999999995,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,93,MEDIUM,0.7,-59.199999999999996,-11.999999999999995,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,94,MEDIUM,0.7,-59.199999999999996,-11.99999999999998,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,95,LOW,0.7,20.0,-9.999999999999998,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,96,LOW,0.7,20.0,-9.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,97,LOW,0.7,20.0,-10.000000000000002,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,98,MEDIUM,0.65,-10.75,61.70000000000003,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,99,LOW,0.7,20.0,-9.99999999999999,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,100,MEDIUM,0.65,-10.75,61.700000000000024,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,101,MEDIUM,0.65,-10.75,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,102,MEDIUM,0.65,-10.75,61.70000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,103,MEDIUM,0.65,-10.75,61.70000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,104,MEDIUM,0.65,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,105,MEDIUM,0.65,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,106,MEDIUM,0.65,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,107,MEDIUM,0.65,-10.75,61.70000000000003,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,108,MEDIUM,0.65,-10.75,61.700000000000024,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,109,MEDIUM,0.65,-10.75,61.70000000000001,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,110,LOW,0.7,20.0,25.999999999999996,0,llm
oracle_v1,Oracle v1,oracle_v1,1,1,111,LOW,0.7,20.0,26.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,112,LOW,0.7,20.0,26.000000000000007,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,113,LOW,0.7,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,114,LOW,0.7,20.0,26.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,115,LOW,0.7,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,116,LOW,0.7,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,117,LOW,0.7,20.0,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,118,LOW,0.7,20.0,26.0,0,reuse
oracle_v1,Oracle v1,oracle_v1,1,1,119,LOW,0.7,20.0,25.99999999999999,0,reuse
oracle_v1,Oracle v1,oracle_v1,2,2,0,LOW,0.8,56.00000000000001,25.999999999999996,0,cache_hit
oracle_v1,Oracle v1,oracle_v1,2,2,1,LOW,0.8,56.00000000000001,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,2,2,2,LOW,0.8,56.00000000000001,25.999999999999996,0,reuse
oracle_v1,Oracle v1,oracle_v1,2,2,3,LOW,0.8,56.00000000000001,25.999999999999996,0,reuse
